0.188688	4206.67
0.377511	2391.59
0.566186	1654.44
0.755393	1178.34
0.943901	856.354
1.13184		696.747
1.5109		359.814
2.26362		272.872
3.01787		314.529
4.52664		209.896
6.03397		115.77
7.54657		107.603
9.05752		61.1604
12.0818		49.8747
15.1048		35.1004
