0.185284	4330.17
0.370253	2638.8
0.555745	1676.48
0.741456	1133.15
0.925854	933.046
1.11315		688.728
1.49793		491.265
2.24958		257.919
3.00134		213.146
4.50832		5.47708
6.01648		3.95375
