0.188442	3578.64
0.376495	2336.81
0.563964	1445.33
0.752721	894.872
0.940652	788.721
1.12947		662.785
1.50618		441.174
2.25768		277.791
3.01251		297.756
4.51927		163.014
6.03069		121.404
7.53581		84.5135
9.05314		2.68711
